customer_id,country,age,gender,membership_tier,registration_date,total_orders,total_spend_usd,avg_order_value_usd,days_since_last_purchase,preferred_category,preferred_device,preferred_payment_method,acquisition_channel,reviews_given,avg_review_score,returns_made,wishlist_items,newsletter_subscribed,churned,orders_with_discount,avg_discount_pct,total_discount_usd,discount_ratio,recency_log,frequency_log,monetary_log,recency_final,frequency_final,monetary_final,Cluster_RFM,recency_cat,frequency_cat,monetary_cat,account_age_days,age_group,region,Cluster_LCA,prob_max_clase
C06913,India,48,Male,Silver,2025-06-29,18,752.36,47.76,32,Health & Wellness,Mobile,PayPal,Social Media,5,2.9,2,1,1,0,0.0,0.0,0.0,0.0,3.4965075614664802,2.9444389791664403,6.624543201201808,-0.041960601707030656,0.49016637217253833,-0.018186653272800633,0,En Riesgo,Frecuente,Gasto Medio,337,46-55,Asia,0,0.5452746251183475
C06914,Mexico,41,Male,Free,2024-01-29,30,2414.56,93.22,101,Beauty & Personal Care,Mobile,PayPal,Social Media,10,4.2,0,17,1,0,1.0,25.0,12.26,0.03333333333333333,4.624972813284271,3.4339872044851463,7.789686423263691,0.8887842883158809,1.0360583231953018,0.9039840657470887,0,Dormido,Frecuente,Gasto Alto,854,36-45,Norteamérica,0,0.5627650335825798
C06916,United States,32,Male,Free,2024-02-17,18,1779.73,115.24,58,Home & Kitchen,Mobile,Debit Card,Paid Ad,4,3.7,0,3,1,0,2.0,13.333333333333334,75.06,0.1111111111111111,4.07753744390572,2.9444389791664403,7.4847786715725935,0.43726602326861796,0.49016637217253833,0.6626600848942149,0,En Riesgo,Frecuente,Gasto Alto,835,26-35,Norteamérica,0,0.3745582296865992
C06917,United States,22,Male,Free,2025-03-13,42,4642.46,111.21,85,Pet Supplies,Mobile,UPI / Digital Wallet,Organic Search,10,4.6,1,0,1,0,2.0,20.0,10.03,0.047619047619047616,4.454347296253507,3.7612001156935624,8.44321505698708,0.7480543652384243,1.4009312514611805,1.4212294641233363,0,Dormido,Frecuente,Gasto Alto,445,18-25,Norteamérica,0,0.541776624553267
C06918,United States,44,Male,Silver,2025-02-18,13,471.48,41.19,68,Automotive,Desktop,Cryptocurrency,Paid Ad,4,4.4,1,0,0,0,0.0,0.0,0.0,0.0,4.23410650459726,2.6390573296152584,6.157995417995613,0.5664023461988944,0.14963733773161927,-0.3874431502852699,0,En Riesgo,Frecuente,Gasto Bajo,468,36-45,Norteamérica,2,0.481595710704159
C06919,United States,44,Male,Free,2019-10-06,12,557.58,42.8,14,Clothing & Apparel,Mobile,Credit Card,Paid Ad,2,4.0,0,0,0,0,0.0,0.0,0.0,0.0,2.70805020110221,2.5649493574615367,6.325397849074903,-0.6922709750019723,0.06700003375814713,-0.2549498933954592,1,Activo,Frecuente,Gasto Medio,2430,36-45,Norteamérica,1,0.6221051075182645
C06921,United Kingdom,30,Female,Platinum,2024-12-17,3,724.9,246.64,13,Home & Kitchen,Mobile,UPI / Digital Wallet,Organic Search,0,3.6,0,1,1,0,3.0,10.0,16.58,1.0,2.6390573296152584,1.3862943611198906,6.587412264290795,-0.7491754853367365,-1.2473102675748637,-0.047574510611503404,2,Activo,Ocasional,Gasto Medio,531,26-35,Europa,2,0.42569841095790484
C06922,Brazil,54,Female,Platinum,2024-12-14,13,3629.37,271.86,41,Office Supplies,Desktop,PayPal,Social Media,4,4.3,0,5,0,0,2.0,10.0,15.77,0.15384615384615385,3.7376696182833684,2.6390573296152584,8.197089850439209,0.15694703119363804,0.14963733773161927,1.2264298425888134,0,En Riesgo,Frecuente,Gasto Alto,534,46-55,Latinoamérica,1,0.9499369013449608
C06923,Japan,58,Male,Free,2025-03-03,22,2510.72,102.83,37,Clothing & Apparel,Desktop,Credit Card,Organic Search,3,3.3,0,4,0,0,2.0,3.75,10.56,0.09090909090909091,3.6375861597263857,3.1354942159291497,7.828723056407255,0.07439936968817548,0.70321078854564,0.9348802159992537,0,En Riesgo,Frecuente,Gasto Alto,455,56+,Asia,2,0.454394927040054
C06924,United Kingdom,28,Male,Silver,2024-05-06,44,979.19,25.21,112,Office Supplies,Desktop,Debit Card,Organic Search,2,4.8,5,1,1,0,0.0,0.0,0.0,0.0,4.727387818712341,3.8066624897703196,6.887746430423815,0.9732549823051685,1.4516260406553012,0.1901296348402527,0,Dormido,Frecuente,Gasto Medio,756,26-35,Europa,1,0.7203630413741422
C06925,United States,44,Female,Silver,2024-05-22,15,1429.44,111.75,64,Pet Supplies,Mobile,Credit Card,Referral,1,4.4,1,1,0,0,1.0,1.6666666666666667,0.78,0.06666666666666667,4.174387269895637,2.772588722239781,7.265737368234075,0.5171466225998932,0.2985373003351647,0.48929643966158864,0,En Riesgo,Frecuente,Gasto Alto,740,36-45,Norteamérica,2,0.527114315714732
C06926,United States,25,Female,Platinum,2025-05-24,18,2657.56,136.59,120,Clothing & Apparel,Mobile,Credit Card,Direct,6,4.5,2,4,1,0,3.0,7.5,20.880000000000003,0.16666666666666666,4.795790545596741,2.9444389791664403,7.885539901807638,1.0296727483008277,0.49016637217253833,0.9798487916929725,0,Dormido,Frecuente,Gasto Alto,373,18-25,Norteamérica,1,0.5769410780848505
C06927,United States,43,Male,Silver,2026-01-08,10,474.32,47.29,49,Books,Tablet,PayPal,Referral,1,4.0,0,5,1,0,2.0,15.0,17.82,0.2,3.912023005428146,2.3978952727983707,6.163988261421825,0.30075165777100177,-0.11928085847413247,-0.38270002117746443,2,En Riesgo,Frecuente,Gasto Bajo,144,36-45,Norteamérica,1,0.42729928002458417
C06928,Canada,36,Female,Silver,2024-08-17,12,2247.16,213.95,36,Books,Tablet,PayPal,Email Campaign,4,3.9,1,11,0,0,1.0,2.5,7.31,0.08333333333333333,3.6109179126442243,2.5649493574615367,7.71786738285803,0.052403712615344426,0.06700003375814713,0.8471417695588096,0,En Riesgo,Frecuente,Gasto Alto,653,36-45,Norteamérica,2,0.5492739963738289
C06929,United States,45,Female,Silver,2023-09-20,7,283.97,36.04,51,Electronics,Desktop,UPI / Digital Wallet,Organic Search,0,4.5,0,0,1,0,0.0,0.0,0.0,0.0,3.9512437185814275,2.0794415416798357,5.652383911570201,0.3331004414767188,-0.47438648361984964,-0.7876172384114826,2,En Riesgo,Frecuente,Gasto Bajo,985,36-45,Norteamérica,2,0.6613084101646028
C06930,Germany,46,Male,Silver,2025-08-17,9,1109.86,119.72,0,Home & Kitchen,Mobile,Buy Now Pay Later,Organic Search,2,3.9,0,13,1,0,2.0,8.75,35.36,0.2222222222222222,0.0,2.302585092994046,7.0128897690981145,-2.925838984775637,-0.22556060235808023,0.28917627599189233,1,Activo,Frecuente,Gasto Medio,288,46-55,Europa,2,0.4567885792154398
C06931,France,37,Female,Silver,2024-01-08,29,3732.05,133.07,54,Electronics,Mobile,Credit Card,Email Campaign,8,4.2,1,4,1,0,1.0,13.333333333333334,22.5,0.034482758620689655,4.007333185232471,3.4011973816621555,8.224980872877925,0.3793623750058859,0.9994946111261177,1.248504625954068,0,En Riesgo,Frecuente,Gasto Alto,875,36-45,Europa,2,0.7113069396436354
C06933,United States,36,Female,Free,2026-03-07,3,295.51,92.72,83,Beauty & Personal Care,Mobile,Credit Card,Organic Search,0,4.4,0,10,1,0,1.0,2.5,7.0,0.3333333333333333,4.430816798843313,1.3862943611198906,5.6920809446818605,0.7286466872536956,-1.2473102675748637,-0.756198404336515,2,Dormido,Ocasional,Gasto Bajo,86,36-45,Norteamérica,2,0.7227988334483874
C06934,United Kingdom,18,Male,Platinum,2025-08-13,6,3920.5,683.15,51,Clothing & Apparel,Mobile,Credit Card,Organic Search,2,4.6,0,4,1,0,2.0,5.714285714285714,46.73,0.3333333333333333,3.9512437185814275,1.9459101490553132,8.27422951265272,0.3331004414767188,-0.6232864462233948,1.2874832276331862,0,En Riesgo,Frecuente,Gasto Alto,292,18-25,Europa,1,0.5716215256096785
C06935,United States,26,Female,Free,2025-07-07,2,291.4,133.45,73,Food & Grocery,Mobile,Debit Card,Social Media,0,4.4,0,0,1,0,5.0,14.285714285714286,37.1,2.5,4.30406509320417,1.0986122886681098,5.678122727875623,0.6241033686754028,-1.5681026220006942,-0.7672458520534274,2,En Riesgo,Ocasional,Gasto Bajo,329,26-35,Norteamérica,0,0.6077151525983691
C06936,Australia,20,Female,Platinum,2024-09-03,21,1743.89,79.47,47,Automotive,Desktop,Bank Transfer,Direct,2,3.6,2,0,0,0,2.0,8.333333333333334,5.52,0.09523809523809523,3.871201010907891,3.091042453358316,7.464446795400313,0.26708215599496893,0.6536429254808819,0.6465681053729032,0,En Riesgo,Frecuente,Gasto Alto,636,18-25,Oceanía,0,0.9308636587474705
C06937,United States,39,Male,Free,2024-09-30,13,2107.64,146.63,270,Home & Kitchen,Mobile,Bank Transfer,Paid Ad,3,4.8,1,0,1,0,3.0,8.571428571428571,26.709999999999997,0.23076923076923078,5.602118820879701,2.6390573296152584,7.653798468895579,1.694722842392498,0.14963733773161927,0.7964334314447864,0,Dormido,Frecuente,Gasto Alto,609,36-45,Norteamérica,1,0.41111957442799196
C06938,Mexico,40,Male,Silver,2026-02-13,43,4361.7,104.35,2,Health & Wellness,Desktop,Debit Card,Email Campaign,5,4.2,0,0,0,0,1.0,15.0,8.1,0.023255813953488372,1.0986122886681098,3.784189633918261,8.380846410732026,-2.019716468245263,1.4265667094358958,1.3718668293224914,1,Activo,Frecuente,Gasto Alto,108,36-45,Norteamérica,2,0.5213335521390209
C06939,India,46,Male,Free,2025-06-13,29,1971.88,61.18,9,Electronics,Mobile,Debit Card,Paid Ad,10,3.9,3,2,0,0,2.0,15.0,49.5,0.06896551724137931,2.302585092994046,3.4011973816621555,7.587249683088295,-1.0266938354722885,0.9994946111261177,0.7437623602015428,1,Activo,Frecuente,Gasto Alto,353,46-55,Asia,0,0.440550136173037
C06940,India,39,Female,Silver,2022-12-26,41,1054.36,22.79,21,Jewelry & Accessories,Mobile,PayPal,Social Media,5,4.5,4,2,1,0,2.0,4.0,15.25,0.04878048780487805,3.091042453358316,3.7376696182833684,6.96163721993118,-0.37638346217734686,1.3746925512158177,0.2486116490671139,0,Activo,Frecuente,Gasto Medio,1253,36-45,Asia,1,0.7660890682371785
C06941,United Kingdom,45,Female,Silver,2026-02-18,34,5176.01,150.89,78,Books,Mobile,Credit Card,Email Campaign,12,3.3,4,2,0,0,2.0,10.0,71.89,0.058823529411764705,4.3694478524670215,3.5553480614894135,8.551982948520665,0.6780303008352271,1.1713870029484026,1.5073155030261796,0,Dormido,Frecuente,Gasto Alto,103,36-45,Europa,1,0.46107874861922826
C06942,Japan,40,Male,Free,2024-05-23,18,1636.35,84.55,61,Sports & Outdoors,Mobile,UPI / Digital Wallet,Organic Search,2,4.8,2,2,1,0,1.0,5.0,7.39,0.05555555555555555,4.127134385045092,2.9444389791664403,7.400834360260156,0.4781729979866053,0.49016637217253833,0.596221054520223,0,En Riesgo,Frecuente,Gasto Alto,739,36-45,Asia,1,0.5277879591293367
C06943,United States,37,Female,Gold,2023-10-21,5,1480.49,286.96,32,Food & Grocery,Mobile,PayPal,Social Media,0,3.8,0,0,1,0,2.0,5.625,29.509999999999998,0.4,3.4965075614664802,1.791759469228055,7.300803617075213,-0.041960601707030656,-0.79517883804568,0.5170501675251367,0,En Riesgo,Ocasional,Gasto Alto,954,36-45,Norteamérica,0,0.481126219711008
C06944,United Kingdom,18,Male,Free,2025-10-28,27,2106.59,86.73,198,Jewelry & Accessories,Desktop,Debit Card,Social Media,5,3.9,3,1,1,0,0.0,0.0,0.0,0.0,5.293304824724492,3.332204510175204,7.653300393590529,1.440016684248937,0.9225611216866336,0.796039222000413,0,Dormido,Frecuente,Gasto Alto,216,18-25,Europa,1,0.7286294755775256
C06945,Australia,37,Female,Silver,2015-07-18,42,4855.58,106.16,26,Sports & Outdoors,Mobile,Cryptocurrency,Social Media,15,4.2,1,6,0,0,0.0,0.0,0.0,0.0,3.295836866004329,3.7612001156935624,8.488089765475165,-0.20747143518451433,1.4009312514611805,1.4567462498786816,0,Activo,Frecuente,Gasto Alto,3971,36-45,Oceanía,1,0.637673866661273
C06947,France,18,Male,Free,2025-09-21,7,694.39,100.7,94,Clothing & Apparel,Mobile,Credit Card,Paid Ad,2,4.7,0,12,0,0,3.0,5.833333333333333,40.99,0.42857142857142855,4.553876891600541,2.0794415416798357,6.544472839257538,0.8301452068714081,-0.47438648361984964,-0.08155958618628645,2,Dormido,Frecuente,Gasto Medio,253,18-25,Europa,1,0.5178367938094891
C06948,Germany,27,Male,Free,2024-08-12,19,1439.62,80.33,0,Sports & Outdoors,Mobile,Credit Card,Organic Search,3,4.3,0,7,1,0,1.0,3.3333333333333335,6.69,0.05263157894736842,0.0,2.995732273553991,7.272828855463155,-2.925838984775637,0.5473631815969336,0.49490910748914424,1,Activo,Frecuente,Gasto Alto,658,26-35,Europa,1,0.45880138133378295
C06949,United States,49,Male,Free,2024-01-01,17,338.3,21.08,22,Toys & Games,Mobile,Bank Transfer,Email Campaign,3,4.4,1,9,1,0,0.0,0.0,0.0,0.0,3.1354942159291497,2.8903717578961645,5.826884671790184,-0.33972017033148016,0.4298763754385179,-0.6495058985567911,1,Activo,Frecuente,Gasto Bajo,882,46-55,Norteamérica,0,0.5082909831689947
C06950,Canada,49,Male,Free,2022-04-21,4,159.79,37.79,68,Clothing & Apparel,Desktop,PayPal,Paid Ad,0,4.2,0,7,1,0,0.0,0.0,0.0,0.0,4.23410650459726,1.6094379124341003,5.08009916575632,0.5664023461988944,-0.9984843863130948,-1.2405608985028007,2,En Riesgo,Ocasional,Gasto Bajo,1502,46-55,Norteamérica,1,0.44741633875131576
C06951,France,26,Male,Free,2024-08-07,9,272.36,34.42,23,Health & Wellness,Mobile,Debit Card,Email Campaign,3,4.2,0,19,0,0,1.0,5.0,5.34,0.1111111111111111,3.1780538303479458,2.302585092994046,5.610789607807036,-0.3046175000650891,-0.22556060235808023,-0.8205376968427913,2,Activo,Frecuente,Gasto Bajo,663,26-35,Europa,2,0.5029062659292852
C06953,India,39,Male,Free,2023-12-17,17,390.94,23.99,100,Electronics,Mobile,Credit Card,Email Campaign,3,3.9,2,2,0,0,2.0,2.5,10.65,0.11764705882352941,4.61512051684126,2.8903717578961645,5.971108766850908,0.8806582298886922,0.4298763754385179,-0.535357496091058,0,Dormido,Frecuente,Gasto Bajo,897,36-45,Asia,2,0.40699859063389815
C06955,United States,32,Male,Gold,2023-12-02,6,158.36,23.52,112,Food & Grocery,Desktop,Credit Card,Referral,0,4.8,0,2,1,0,0.0,0.0,0.0,0.0,4.727387818712341,1.9459101490553132,5.071165793836288,0.9732549823051685,-0.6232864462233948,-1.247631354607064,2,Dormido,Frecuente,Gasto Bajo,912,26-35,Norteamérica,0,0.7324557928205033
C06956,South Korea,26,Male,Silver,2022-11-17,1,22.97,26.67,151,Travel & Luggage,Mobile,Credit Card,Email Campaign,0,3.7,0,1,1,0,1.0,5.0,2.33,1.0,5.0238805208462765,0.6931471805599453,3.176803048446293,1.2177986818082915,-2.020234051529878,-2.746954203440493,2,Dormido,Compra Unica,Gasto Bajo,1292,26-35,Asia,2,0.6785680283149352
C06957,Italy,34,Male,Gold,2021-03-16,29,2087.22,64.3,43,Sports & Outdoors,Desktop,Cryptocurrency,Email Campaign,5,4.2,2,4,0,0,0.0,0.0,0.0,0.0,3.784189633918261,3.4011973816621555,7.644067307436809,0.1953161938827108,0.9994946111261177,0.788731552405871,0,En Riesgo,Frecuente,Gasto Alto,1903,26-35,Europa,1,0.4432759544925077
C06958,Australia,31,Male,Free,2023-11-18,10,1453.07,131.6,41,Beauty & Personal Care,Mobile,Credit Card,Social Media,3,3.7,0,0,1,0,0.0,0.0,0.0,0.0,3.7376696182833684,2.3978952727983707,7.28212179998827,0.15694703119363804,-0.11928085847413247,0.5022641529224192,0,En Riesgo,Frecuente,Gasto Alto,926,26-35,Oceanía,0,0.9824867385501441
C06959,United States,30,Female,Silver,2026-03-03,24,946.42,41.16,99,Home & Kitchen,Tablet,Credit Card,Organic Search,9,4.1,0,6,1,0,2.0,25.0,36.43,0.08333333333333333,4.605170185988092,3.2188758248682006,6.853742500674261,0.8724513138310601,0.7961890628587025,0.1632166959389246,0,Dormido,Frecuente,Gasto Medio,90,26-35,Norteamérica,2,0.7237998188428438
C06960,Brazil,29,Other,Free,2022-03-27,16,671.99,41.72,76,Electronics,Mobile,PayPal,Organic Search,3,4.2,0,5,0,0,1.0,1.6666666666666667,1.23,0.0625,4.343805421853684,2.833213344056216,6.5117304706933234,0.6568807251414382,0.36613941054983395,-0.10747404287242959,0,Dormido,Frecuente,Gasto Medio,1527,26-35,Latinoamérica,2,0.48450698768911354
C06961,United States,26,Male,Free,2023-05-19,3,44.27,15.87,7,Electronics,Tablet,Debit Card,Organic Search,0,4.3,0,2,0,0,0.0,0.0,0.0,0.0,2.0794415416798357,1.3862943611198906,3.8126445614478675,-1.2107400165954636,-1.2473102675748637,-2.2437075517630105,2,Activo,Ocasional,Gasto Bajo,1109,26-35,Norteamérica,2,0.6107910521288342
C06962,United Kingdom,39,Female,Silver,2025-12-06,18,168.95,10.05,32,Pet Supplies,Desktop,PayPal,Paid Ad,2,4.4,1,0,1,0,2.0,6.0,19.4,0.1111111111111111,3.4965075614664802,2.9444389791664403,5.135504276142125,-0.041960601707030656,0.49016637217253833,-1.1967096624363558,2,En Riesgo,Frecuente,Gasto Bajo,177,36-45,Europa,2,0.6006455006905312
C06963,United States,28,Male,Free,2025-12-18,23,992.17,43.34,10,Home & Kitchen,Mobile,UPI / Digital Wallet,Organic Search,6,3.5,3,7,1,0,1.0,1.0,7.93,0.043478260869565216,2.3978952727983707,3.1780538303479458,6.900901847781122,-0.9480831182374049,0.7506687298643487,0.20054169445119585,1,Activo,Frecuente,Gasto Medio,165,26-35,Norteamérica,0,0.38510712431723504
C06964,France,48,Female,Free,2024-04-12,39,1236.8,31.79,101,Home & Kitchen,Mobile,Credit Card,Organic Search,4,4.8,1,1,1,0,0.0,0.0,0.0,0.0,4.624972813284271,3.6888794541139363,7.121090889305261,0.8887842883158809,1.320286965551948,0.37481373491613296,0,Dormido,Frecuente,Gasto Medio,780,46-55,Europa,2,0.5032659888576065
C06965,Brazil,35,Female,Free,2023-04-02,20,750.2,39.9,1,Food & Grocery,Mobile,Credit Card,Social Media,4,3.8,2,10,0,0,2.0,10.0,42.21,0.1,0.6931471805599453,3.044522437723423,6.621671927894053,-2.354139328715579,0.6017687672608033,-0.020459167175451445,1,Activo,Frecuente,Gasto Medio,1156,26-35,Latinoamérica,0,0.8501625183813609
C06966,Mexico,18,Female,Free,2024-11-09,25,917.98,38.32,15,Electronics,Mobile,Credit Card,Paid Ad,3,4.6,1,0,1,0,2.0,5.0,37.0,0.08,2.772588722239781,3.258096538021482,6.823264359333238,-0.6390403605354057,0.8399238177131615,0.13909429709331028,1,Activo,Frecuente,Gasto Medio,569,18-25,Norteamérica,2,0.558274886296839
C06967,France,43,Male,Free,2025-12-21,18,892.35,55.88,139,Sports & Outdoors,Desktop,Debit Card,Email Campaign,2,3.8,2,0,0,0,3.0,10.0,18.71,0.16666666666666666,4.941642422609304,2.9444389791664403,6.794978441379176,1.1499696639666117,0.49016637217253833,0.11670696753250791,0,Dormido,Frecuente,Gasto Medio,162,36-45,Europa,1,0.5368828551462663
C06968,Japan,18,Female,Free,2024-01-17,1,94.5,94.71,7,Electronics,Mobile,Debit Card,Paid Ad,0,4.6,0,1,1,0,4.0,10.0,196.41,4.0,2.0794415416798357,0.6931471805599453,4.5591262474866845,-1.2107400165954636,-2.020234051529878,-1.6528930148759446,2,Activo,Compra Unica,Gasto Bajo,866,18-25,Asia,2,0.4998129084447942
C06969,UAE,30,Male,Gold,2024-07-26,11,1690.69,135.94,64,Books,Mobile,UPI / Digital Wallet,Organic Search,2,4.1,1,3,1,0,2.0,6.0,47.52,0.18181818181818182,4.174387269895637,2.4849066497880004,7.433483308250203,0.5171466225998932,-0.02225505409066562,0.6220615720404166,0,En Riesgo,Frecuente,Gasto Alto,675,26-35,Otros,0,0.3717702393875036
C06970,United Kingdom,18,Male,Free,2025-05-05,15,568.82,42.34,143,Home & Kitchen,Desktop,Bank Transfer,Organic Search,3,4.7,0,3,1,0,0.0,0.0,0.0,0.0,4.969813299576001,2.772588722239781,6.3453205214829165,1.173204672525343,0.2985373003351647,-0.23918178455577244,0,Dormido,Frecuente,Gasto Medio,392,18-25,Europa,0,0.4501796425683362
C06971,Germany,48,Female,Silver,2022-10-31,4,90.46,25.35,13,Beauty & Personal Care,Mobile,Debit Card,Organic Search,0,4.7,0,0,0,0,1.0,10.0,9.47,0.25,2.6390573296152584,1.6094379124341003,4.515901718229909,-0.7491754853367365,-0.9984843863130948,-1.6871037406212985,2,Activo,Ocasional,Gasto Bajo,1309,46-55,Europa,2,0.7777772170296223
C06972,India,47,Female,Free,2022-10-02,22,2425.13,123.31,86,Electronics,Desktop,Cryptocurrency,Social Media,8,4.1,0,0,0,0,1.0,2.5,5.25,0.045454545454545456,4.465908118654584,3.1354942159291497,7.79405267421835,0.7575895958154679,0.70321078854564,0.9074398029526434,0,Dormido,Frecuente,Gasto Alto,1338,46-55,Asia,0,0.5287715760217225
C06973,Germany,35,Female,Silver,2023-09-02,48,1889.11,37.65,94,Electronics,Mobile,PayPal,Paid Ad,10,4.4,3,1,1,0,2.0,15.0,8.4,0.041666666666666664,4.553876891600541,3.8918202981106265,7.544390307418273,0.8301452068714081,1.5465849430381025,0.7098406409399183,0,Dormido,Frecuente,Gasto Alto,1003,26-35,Europa,2,0.7421935796561704
C06974,Canada,28,Female,Free,2025-06-20,16,2160.63,137.03,14,Beauty & Personal Care,Desktop,Debit Card,Email Campaign,3,4.2,0,0,0,0,1.0,2.5,37.56,0.0625,2.70805020110221,2.833213344056216,7.678617845718065,-0.6922709750019723,0.36613941054983395,0.816077113128412,1,Activo,Frecuente,Gasto Alto,346,26-35,Norteamérica,2,0.6028205042131589
C06975,United States,32,Male,Gold,2026-01-15,17,1495.98,95.98,25,Sports & Outdoors,Desktop,PayPal,Paid Ad,2,4.3,2,11,1,0,1.0,6.666666666666667,38.15,0.058823529411764705,3.258096538021482,2.8903717578961645,7.3112050242769415,-0.2385992145833392,0.4298763754385179,0.5252825229784536,0,Activo,Frecuente,Gasto Alto,137,26-35,Norteamérica,1,0.49218072062426177
C06976,United States,55,Male,Silver,2022-12-07,1,34.89,38.49,81,Toys & Games,Desktop,UPI / Digital Wallet,Direct,0,4.7,0,6,0,0,2.0,9.0,16.240000000000002,2.0,4.406719247264253,0.6931471805599453,3.580458705159516,0.7087713096484531,-2.020234051529878,-2.427474657802362,2,Dormido,Compra Unica,Gasto Bajo,1272,46-55,Norteamérica,0,0.47488835647038713
C06977,United States,45,Female,Free,2026-01-08,26,793.9,28.64,105,Home & Kitchen,Mobile,PayPal,Social Media,5,4.4,2,1,1,0,0.0,0.0,0.0,0.0,4.663439094112067,3.295836866004329,6.678216320579067,0.9205108250975721,0.8820078049677019,0.024293771580529977,0,Dormido,Frecuente,Gasto Medio,144,36-45,Norteamérica,1,0.3786413997927942
C06978,United States,63,Other,Free,2025-06-03,17,692.21,46.67,12,Office Supplies,Mobile,Debit Card,Direct,1,4.8,0,4,0,0,2.0,8.571428571428571,140.70999999999998,0.11764705882352941,2.5649493574615367,2.8903717578961645,6.541332983588525,-0.8102988706433972,0.4298763754385179,-0.08404467377473623,1,Activo,Frecuente,Gasto Medio,363,56+,Norteamérica,2,0.5503840079789559
C06979,United States,30,Female,Free,2025-07-03,37,13911.3,407.26,121,Clothing & Apparel,Mobile,Credit Card,Paid Ad,12,4.7,4,1,1,0,4.0,9.0,14.290000000000001,0.10810810810810811,4.804021044733257,3.6375861597263857,9.540528619918925,1.0364611673516666,1.2630901561275527,2.2897153447933705,0,Dormido,Frecuente,Gasto Alto,333,26-35,Norteamérica,2,0.43094010888477274
C06980,India,44,Female,Silver,2025-06-04,8,717.15,95.36,86,Sports & Outdoors,Desktop,Buy Now Pay Later,Direct,0,4.2,0,3,1,0,1.0,1.6666666666666667,16.36,0.125,4.465908118654584,2.1972245773362196,6.576678460877832,0.7575895958154679,-0.34304740851649596,-0.05606994621437596,0,Dormido,Frecuente,Gasto Medio,362,36-45,Asia,1,0.4539320185175944
